snapped_at,price,market_cap,total_volume
2014-04-11 00:00:00 UTC,0.144547,248241.0,1164.0
2014-04-12 00:00:00 UTC,0.138583,238257.0,206.0
2014-04-13 00:00:00 UTC,0.144421,248599.0,2850.0
2014-04-14 00:00:00 UTC,0.159494,274545.0,1389.0
2014-04-15 00:00:00 UTC,0.150256,258643.0,8222.0
2014-04-16 00:00:00 UTC,0.156072,268655.0,4721.0
2014-04-17 00:00:00 UTC,0.154425,265819.0,4150.0
2014-04-18 00:00:00 UTC,0.151106,260106.0,1781.0
2014-04-19 00:00:00 UTC,0.14417,248167.0,927.0
2014-04-20 00:00:00 UTC,0.141737,243979.0,1121.0
2014-04-21 00:00:00 UTC,0.144261,248324.0,845.0
2014-04-22 00:00:00 UTC,0.128959,221984.0,1315.0
2014-04-23 00:00:00 UTC,0.127112,218804.0,778.0
2014-04-24 00:00:00 UTC,0.115821,199368.0,558.0
2014-04-25 00:00:00 UTC,0.119111,205032.0,490.0
2014-04-26 00:00:00 UTC,0.103096,177464.0,686.0
2014-04-27 00:00:00 UTC,0.10459,180036.0,645.0
2014-04-28 00:00:00 UTC,0.0947881,163163.0,142.0
2014-04-29 00:00:00 UTC,0.0893186,153749.0,184.0
2014-04-30 00:00:00 UTC,0.0931559,160354.0,742.0
2014-05-01 00:00:00 UTC,0.0925814,159365.0,177.0
2014-05-02 00:00:00 UTC,0.0916062,157686.0,133.0
2014-05-03 00:00:00 UTC,0.0887264,152729.0,4994.0
2014-05-04 00:00:00 UTC,0.0923825,159023.0,1057.0
2014-05-05 00:00:00 UTC,0.106284,182952.0,6727.0
2014-05-06 00:00:00 UTC,0.0833741,143516.0,5964.0
2014-05-07 00:00:00 UTC,0.130805,225161.0,1086.0
2014-05-08 00:00:00 UTC,0.12084,208008.0,4900.0
2014-05-09 00:00:00 UTC,0.12088,208077.0,623.0
2014-05-10 00:00:00 UTC,0.116203,200026.0,822.0
2014-05-11 00:00:00 UTC,0.102551,176526.0,126.0
2014-05-12 00:00:00 UTC,0.0941454,162057.0,241.0
2014-05-13 00:00:00 UTC,0.0881518,151740.0,263.0
2014-05-14 00:00:00 UTC,0.0810872,139579.0,163.0
2014-05-15 00:00:00 UTC,0.0844209,145318.0,301.0
2014-05-16 00:00:00 UTC,0.0803,138224.0,239.0
2014-05-17 00:00:00 UTC,0.0786773,135431.0,217.0
2014-05-18 00:00:00 UTC,0.0839683,144539.0,346.0
2014-05-19 00:00:00 UTC,0.0842861,145086.0,163.0
2014-05-20 00:00:00 UTC,0.0885279,152388.0,178.0
2014-05-21 00:00:00 UTC,0.0900756,155052.0,207.0
2014-05-22 00:00:00 UTC,0.101304,174380.0,422.0
2014-05-23 00:00:00 UTC,0.0913972,157327.0,310.0
2014-05-24 00:00:00 UTC,0.0907852,156273.0,770.0
2014-05-25 00:00:00 UTC,0.0817516,140723.0,269.0
2014-05-26 00:00:00 UTC,0.0923644,158991.0,709.0
2014-05-27 00:00:00 UTC,0.0881822,151792.0,718.0
2014-05-28 00:00:00 UTC,0.101257,174299.0,1592.0
2014-05-29 00:00:00 UTC,0.0963945,165929.0,567.0
2014-05-30 00:00:00 UTC,0.0690275,118820.0,4448.0
2014-05-31 00:00:00 UTC,0.0708468,121952.0,1860.0
2014-06-01 00:00:00 UTC,0.07384,127104.0,2075.0
2014-06-02 00:00:00 UTC,0.0593385,102142.0,284.0
2014-06-03 00:00:00 UTC,0.0547001,94158.0,258.0
2014-06-04 00:00:00 UTC,0.0608826,104800.0,110.0
2014-06-05 00:00:00 UTC,0.117693,202591.0,12761.0
2014-06-06 00:00:00 UTC,0.173796,299164.0,7001.0
2014-06-07 00:00:00 UTC,0.234705,404009.0,19224.0
2014-06-08 00:00:00 UTC,0.183259,315453.0,2381.0
2014-06-09 00:00:00 UTC,0.164247,282727.0,1647.0
2014-06-10 00:00:00 UTC,0.15093,259803.0,278.0
2014-06-11 00:00:00 UTC,0.127383,219271.0,1532.0
2014-06-12 00:00:00 UTC,0.119392,205515.0,80.0
2014-06-13 00:00:00 UTC,0.112532,193707.0,1515.0
2014-06-14 00:00:00 UTC,0.103904,178855.0,113.0
2014-06-15 00:00:00 UTC,0.100905,173693.0,104.0
2014-06-16 00:00:00 UTC,0.101837,175297.0,138.0
2014-06-17 00:00:00 UTC,0.101741,175132.0,97.0
2014-06-18 00:00:00 UTC,0.101987,175555.0,86.0
2014-06-19 00:00:00 UTC,0.0969609,166904.0,84.0
2014-06-20 00:00:00 UTC,0.0910235,156683.0,697.0
2014-06-21 00:00:00 UTC,0.0928652,159854.0,690.0
2014-06-22 00:00:00 UTC,0.0903314,155492.0,133.0
2014-06-23 00:00:00 UTC,0.0802797,138189.0,188.0
2014-06-25 00:00:00 UTC,0.0729708,125608.0,72.0
2014-06-26 00:00:00 UTC,0.0708437,121947.0,76.0
2014-06-27 00:00:00 UTC,0.0719407,123835.0,89.0
2014-06-28 00:00:00 UTC,0.0706111,121546.0,175.0
2014-06-29 00:00:00 UTC,0.0707787,121835.0,136.0
2014-06-30 00:00:00 UTC,0.0737438,126939.0,351.0
2014-07-01 00:00:00 UTC,0.0772844,133034.0,189.0
2014-07-02 00:00:00 UTC,0.0798067,137375.0,127.0
2014-07-03 00:00:00 UTC,0.080464,138507.0,78.0
2014-07-04 00:00:00 UTC,0.0856476,147429.0,634.0
2014-07-05 00:00:00 UTC,0.0884075,152180.0,207.0
2014-07-07 00:00:00 UTC,0.0820792,141287.0,214.0
2014-07-08 00:00:00 UTC,0.0791692,136278.0,937.0
2014-07-09 00:00:00 UTC,0.0699904,120478.0,204.0
2014-07-10 00:00:00 UTC,0.0699621,120429.0,41.0
2014-07-11 00:00:00 UTC,0.0764285,131560.0,68.0
2014-07-12 00:00:00 UTC,0.0842965,145104.0,730.0
2014-07-13 00:00:00 UTC,0.0800301,137760.0,83.0
2014-07-14 00:00:00 UTC,0.0793289,136553.0,44.0
2014-07-15 00:00:00 UTC,0.0789379,135880.0,73.0
2014-07-16 00:00:00 UTC,0.0789144,135839.0,66.0
2014-07-17 00:00:00 UTC,0.0613298,105570.0,4270.0
2014-07-18 00:00:00 UTC,0.0589344,101447.0,693.0
2014-07-19 00:00:00 UTC,0.0563475,96994.0,106.0
2014-07-20 00:00:00 UTC,0.0526571,90641.0,41.0
2014-07-21 00:00:00 UTC,0.053615,92290.0,55.0
2014-07-22 00:00:00 UTC,0.0526792,90679.0,38.0
2014-07-23 00:00:00 UTC,0.0523131,90049.0,39.0
2014-07-24 00:00:00 UTC,0.0521319,89737.0,47.0
2014-07-25 00:00:00 UTC,0.0422136,72664.0,275.0
2014-07-26 00:00:00 UTC,0.037705,64904.0,37.0
2014-07-27 00:00:00 UTC,0.0379864,65388.0,24.0
2014-07-28 00:00:00 UTC,0.0303399,52226.0,54.0
2014-07-29 00:00:00 UTC,0.031301,53880.0,25.0
2014-07-30 00:00:00 UTC,0.0320939,55245.0,33.0
2014-07-31 00:00:00 UTC,0.0310253,53405.0,43.0
2014-08-01 00:00:00 UTC,0.0322411,55498.0,41.0
2014-08-02 00:00:00 UTC,0.0334933,57654.0,26.0
2014-08-03 00:00:00 UTC,0.03307143031357112,56927.50657026565,18.94194692342003
2014-08-04 00:00:00 UTC,0.03196129929902836,55016.58254838247,15.790687006809964
2014-08-05 00:00:00 UTC,0.03145237144165817,54140.53958109829,93.99725890991196
2014-08-06 00:00:00 UTC,0.02434383121543514,41904.25386268928,342.928787245402
2014-08-07 00:00:00 UTC,0.0218617791490629,37631.773538239424,75.4347041491464
2014-08-08 00:00:00 UTC,0.01831506743741094,31526.64133338732,30.19175455989684
2014-08-09 00:00:00 UTC,0.0173192954508767,29812.56922436661,16.216188141059007
2014-08-10 00:00:00 UTC,0.01499640475558609,25814.061326028117,104.95040623445504
2014-08-11 00:00:00 UTC,0.01319454223927805,22712.425283581273,25.974209646990637
2014-08-12 00:00:00 UTC,0.01361802899994942,23441.394219062935,24.771668066341473
2014-08-13 00:00:00 UTC,0.01636440406956049,28168.86694513795,94.70753347215529
2014-08-14 00:00:00 UTC,0.01310685837399759,22561.490662080752,16.14687722449471
2014-08-15 00:00:00 UTC,0.01366957102225702,23530.116079162122,12.341461476106604
2014-08-16 00:00:00 UTC,0.01579812589298622,27194.10400589183,52.357203580844896
2014-08-17 00:00:00 UTC,0.01442787603604584,24835.424414647507,9.131502907732841
2014-08-18 00:00:00 UTC,0.01364484743242513,23487.558127804998,219.85877021686926
2014-08-19 00:00:00 UTC,0.02032956784457007,34994.30160925069,17.620946685640885
2014-08-20 00:00:00 UTC,0.01606320282538037,27650.3941834685,5.552110627247808
2014-08-21 00:00:00 UTC,0.01411735665981504,24300.911886372618,11.883492544223522
2014-08-22 00:00:00 UTC,0.0157481992890302,27108.162846172134,18.075492242109224
2014-08-23 00:00:00 UTC,0.01796085624798882,30916.919902475554,165.61530458886585
2014-08-24 00:00:00 UTC,0.01322396577514313,22763.073487042628,674.8180802361871
2014-08-25 00:00:00 UTC,0.01311473443398897,22575.048117946913,112.90870468893517
2014-08-26 00:00:00 UTC,0.01081538193608191,18617.057695674597,2244.9830580766507
2014-08-27 00:00:00 UTC,0.009239353654479265,15904.161413137883,42.18714139083559
2014-08-28 00:00:00 UTC,0.0101537428013871,17478.145171167685,41.82760667797992
2014-08-29 00:00:00 UTC,0.008434405407663478,14518.563748481527,343.93578164277994
2014-08-30 00:00:00 UTC,0.008305339061088327,14296.395392804392,194.35592680964302
2014-08-31 00:00:00 UTC,0.007550852493392071,12997.659939500441,13.295605840293803
2014-09-01 00:00:00 UTC,0.007708269784153515,13268.630192952653,8.667482981798601
2014-09-02 00:00:00 UTC,0.008972023412477237,15443.992501067693,40.558317362673634
2014-09-03 00:00:00 UTC,0.008174776889140825,14071.65219812256,62.44459423399187
2014-09-04 00:00:00 UTC,0.01420311486877968,24448.5317793739,74.12757950840636
2014-09-05 00:00:00 UTC,0.0110068612090263,18946.66054215742,44.796243988890964
2014-09-06 00:00:00 UTC,0.009729374748761245,16747.65922378017,10.40395629875782
2014-09-07 00:00:00 UTC,0.009612088893991023,16545.769217671448,15.116429239589916
2014-09-08 00:00:00 UTC,0.008574487817222457,14759.694604175877,2.5469365392232595
2014-09-09 00:00:00 UTC,0.009670958965219396,16647.105214780408,31.07689138063857
2014-09-10 00:00:00 UTC,0.0100193898,17246.87663223,18.590821423326048
2014-09-11 00:00:00 UTC,0.01024706596702204,17638.78700233339,0.9967416858769115
2014-09-12 00:00:00 UTC,0.01089007508438592,18745.630746507704,66.15684253992646
2014-09-13 00:00:00 UTC,0.0100107376242221,17231.983209454713,9.830690083404546
2014-09-14 00:00:00 UTC,0.01004737309629736,17295.04567931146,1.204990582372189
2014-09-15 00:00:00 UTC,0.01042090650607526,17938.02741423265,4.789463725500519
2014-09-16 00:00:00 UTC,0.01063973155746451,18314.701916441536,3.881247484573684
2014-09-17 00:00:00 UTC,0.01045652739395464,17999.34342958382,18.461474704184326
2014-09-18 00:00:00 UTC,0.009530933804111168,16406.072903706758,4.322133109501259
2014-09-19 00:00:00 UTC,0.00885629811589383,15244.788761793845,13.32448302453683
2014-09-20 00:00:00 UTC,0.009203582410458003,15842.586582241884,2.479392205720234
2014-09-21 00:00:00 UTC,0.009122444741301802,15702.920255439856,3.8512278397249404
2014-09-22 00:00:00 UTC,0.009970079233361613,17161.995888347014,7.615170575644585
2014-09-23 00:00:00 UTC,0.01108235794529752,19076.616849137885,19.406988866958333
2014-09-24 00:00:00 UTC,0.01143770845349958,19688.2994464315,8.557491890509043
2014-09-25 00:00:00 UTC,0.01177832665659864,20274.62259033607,58.82944740415592
2014-09-26 00:00:00 UTC,0.01027732238078384,17690.868880162263,29.846293077800404
2014-09-27 00:00:00 UTC,0.01034411026478506,17805.834204287763,13.795564672954622
2014-09-28 00:00:00 UTC,0.009474929989421964,16309.670737291497,6.320956218092295
2014-09-29 00:00:00 UTC,0.008767628326340569,15092.15701954634,7.09887268833602
2014-09-30 00:00:00 UTC,0.009160931486509295,15769.169414302774,22.582836619159924
2014-10-01 00:00:00 UTC,0.0093319275,16063.513402125,0.8140955881924677
2014-10-02 00:00:00 UTC,0.009853779681264142,16961.803654344032,7.259796798558899
2014-10-03 00:00:00 UTC,0.009439445246408681,16248.589074905583,0.7999057719937984
2014-10-04 00:00:00 UTC,0.009492148712871093,16339.310186900657,14.189967843431301
2014-10-05 00:00:00 UTC,0.008843044766034038,15221.975108012692,79.2913750741612
2014-10-06 00:00:00 UTC,0.0094017359651949,16183.67820368824,39.71920467089194
2014-10-07 00:00:00 UTC,0.009487595865697687,16331.473143418714,1.058062838809851
2014-10-08 00:00:00 UTC,0.009364879844541697,16120.23592040185,8.561512667364799
2014-10-09 00:00:00 UTC,0.009497429558600626,16348.400370697187,2.7311744633584554
2014-10-10 00:00:00 UTC,0.009174860920070292,15793.146844762998,3.6890967643196726
2014-10-11 00:00:00 UTC,0.008984289210244708,15465.106232054728,18.756183302347402
2014-10-12 00:00:00 UTC,0.00956149186159111,16458.674015949855,18.6923868089668
2014-10-13 00:00:00 UTC,0.01006300673099811,17321.956636403596,41.7910130935701
2014-10-14 00:00:00 UTC,0.01011665999838032,17414.312688211965,38.64587557487183
2014-10-15 00:00:00 UTC,0.009726365152720733,16742.478655635834,6.963280927640275
2014-10-16 00:00:00 UTC,0.00940957171141601,16197.166265445949,8.349875095191365
2014-10-17 00:00:00 UTC,0.008571826725864576,14755.113934566987,27.644270910424336
2014-10-18 00:00:00 UTC,0.009109305057923026,15680.302261455801,50.318726915785255
2014-10-19 00:00:00 UTC,0.008752774584330415,15066.588530737159,23.6027084983107
2014-10-20 00:00:00 UTC,0.00764099676388093,13152.829779506439,25.247420204967064
2014-10-21 00:00:00 UTC,0.006986710998070461,12026.574976528587,80.2940909779304
2014-10-22 00:00:00 UTC,0.007209477409150611,12410.033938241404,22.245265047120316
2014-10-23 00:00:00 UTC,0.006771392743490063,11655.93689900662,19.145804679555408
2014-10-24 00:00:00 UTC,0.006519594191234023,11222.503461080685,15.66470079447169
2014-10-25 00:00:00 UTC,0.006284558816553075,10817.925318873635,9.735773094033144
2014-10-26 00:00:00 UTC,0.006313839350112967,10868.327365316956,14.94378018666268
2014-10-27 00:00:00 UTC,0.004949170917444013,8519.255358742252,23.039417465923798
2014-10-28 00:00:00 UTC,0.004999225828292612,8605.417379531487,13.589493205028063
2014-10-29 00:00:00 UTC,0.004334248856221606,7460.7592686570615,12.618821668402218
2014-10-30 00:00:00 UTC,0.004412687186670109,7595.779088774592,2.7969409509721626
2014-10-31 00:00:00 UTC,0.00470884542168138,8105.571066611244,13.633631245796288
2014-11-01 00:00:00 UTC,0.003635015114189285,6257.133266809726,9.751169186171664
2014-11-02 00:00:00 UTC,0.003644833468040446,6274.034090211422,11.705664085588179
2014-11-03 00:00:00 UTC,0.003725942192101604,6413.650592374096,9.565896343097343
2014-11-04 00:00:00 UTC,0.004155863426125435,7153.695508561018,12.899955482749023
2014-11-05 00:00:00 UTC,0.003774293089341721,6496.879409338371,40.69197040485557
2014-11-06 00:00:00 UTC,0.003881652225444399,6681.682058268716,11.12799056004774
2014-11-07 00:00:00 UTC,0.00404359471248787,6960.441758340995,18.266691386230512
2014-11-08 00:00:00 UTC,0.004133562578797332,7115.307945012787,9.387115191243955
2014-11-09 00:00:00 UTC,0.004542863811112381,7819.858621258297,13.87620814316459
2014-11-10 00:00:00 UTC,0.004310610923440259,7420.07011306389,14.79137501738233
2014-11-11 00:00:00 UTC,0.005355416068729222,9218.545449907046,27.08615530366958
2014-11-12 00:00:00 UTC,0.005089917043500913,8761.528702830297,13.718384773494101
2014-11-13 00:00:00 UTC,0.006286977718484783,10822.089095713782,260.5082381430669
2014-11-14 00:00:00 UTC,0.006766570388441378,11647.635938143567,83.53337355484642
2014-11-15 00:00:00 UTC,0.006791909345622744,11691.253152087711,27.71822417118654
2014-11-16 00:00:00 UTC,0.006992726475555772,12036.929718697927,22.273537430359905
2014-11-17 00:00:00 UTC,0.006935897999999999,11939.108022299999,24.843180093540333
2014-11-18 00:00:00 UTC,0.006755126766,11627.9374586541,18.560706775405414
2014-11-19 00:00:00 UTC,0.007535766,12971.6908041,55.95076404091824
2014-11-20 00:00:00 UTC,0.00713593617,12283.4437262295,21.957070183599377
2014-11-21 00:00:00 UTC,0.006987766,12028.3910041,29.680452599434368
2014-11-22 00:00:00 UTC,0.007031000000000001,12102.811850000002,39.36752631178135
2014-11-23 00:00:00 UTC,0.006610691565,11379.31392541275,350.29360142236686
2014-11-24 00:00:00 UTC,0.00698822145,12029.1749929575,32.334398508746226
2014-11-25 00:00:00 UTC,0.00700212768,12053.112481968,165.4141075207193
2014-11-26 00:00:00 UTC,0.00696418464,11987.799230064,102.38964689771629
2014-11-27 00:00:00 UTC,0.006901031040000001,11879.089780704002,32.86914768296107
2014-11-28 00:00:00 UTC,0.00704144468,12120.790799918,26.145950532156935
2014-11-29 00:00:00 UTC,0.00619817145,10669.2224254575,82.04401604872832
2014-11-30 00:00:00 UTC,0.005989669519999999,10310.317628251998,18.82010283662103
2014-12-01 00:00:00 UTC,0.006052849549999999,10419.072572892499,10.207545001741384
2014-12-02 00:00:00 UTC,0.0068647824,11816.69318424,25.89969687865976
2014-12-03 00:00:00 UTC,0.00599687109,10322.7140507715,16.424748932657632
2014-12-04 00:00:00 UTC,0.005902698045999999,10160.609281482099,10.980783085396334
2014-12-05 00:00:00 UTC,0.00719260269,12380.9866404315,77.43784608391277
2014-12-06 00:00:00 UTC,0.0073986858,12735.72780183,29.8395076602957
2014-12-07 00:00:00 UTC,0.00697222176,12001.633926576,62.60684741924111
2014-12-08 00:00:00 UTC,0.00658169493,11329.4005677555,11.599759019787577
2014-12-09 00:00:00 UTC,0.006521773431791319,11226.254696813987,6.367424763101082
2014-12-10 00:00:00 UTC,0.006324638221245543,10886.916002141015,10.453840657181706
2014-12-11 00:00:00 UTC,0.0063831256,10987.59325156,33.02143068430977
2014-12-12 00:00:00 UTC,0.00634109608,10915.245737308,11.606891491494736
2014-12-13 00:00:00 UTC,0.00626513652,10784.492748702,12.190343408401327
2014-12-14 00:00:00 UTC,0.006477460499999999,11149.976631674997,11.125975832857598
2014-12-15 00:00:00 UTC,0.0065821465,11330.177877775,4.285483096640534
2014-12-16 00:00:00 UTC,0.00657068,11310.440018,8.235860323022749
2014-12-17 00:00:00 UTC,0.005901241,10158.10119535,267.38331157133354
2014-12-18 00:00:00 UTC,0.004333562340053465,7459.577534051032,5.440177982632953
2014-12-19 00:00:00 UTC,0.004397831542602901,7570.207325859504,6.230233753443589
2014-12-20 00:00:00 UTC,0.00453379346,7804.245372371,8.541031573486672
2014-12-21 00:00:00 UTC,0.00433882358,7468.633969433,12.305998296631492
2014-12-22 00:00:00 UTC,0.004073648652038933,7012.175107187218,10.878350708766353
2014-12-23 00:00:00 UTC,0.004342416,7474.8177816,13.440290452430999
2014-12-24 00:00:00 UTC,0.00392754486,6760.679344761,0.819465715706768
2014-12-25 00:00:00 UTC,0.00412343136,7097.868571536,1.8473261478126404
2014-12-26 00:00:00 UTC,0.00424393515,7305.2977704525,1.3219901212909961
2014-12-27 00:00:00 UTC,0.0040736556,7012.18706706,2.5070611562074414
2014-12-28 00:00:00 UTC,0.00407956899,7022.3660809365,0.8451918798740715
2014-12-29 00:00:00 UTC,0.00383288058,6597.728986383,3.843986388851136
2014-12-30 00:00:00 UTC,0.004651185,8006.31729975,72.1369700008056
2014-12-31 00:00:00 UTC,0.00477338016,8216.657938416,36.23511267895736
2015-01-01 00:00:00 UTC,0.004738139279999999,8155.996049627998,4.344899387729303
2015-01-02 00:00:00 UTC,0.00468210094,8059.534453069,1.086295693022205
2015-01-03 00:00:00 UTC,0.00453930048,7813.724881248,52.44845357117255
2015-01-04 00:00:00 UTC,0.004435912,7635.7571212,63.7504113992919
2015-01-05 00:00:00 UTC,0.005409756,9312.0834906,92.41380732980726
2015-01-06 00:00:00 UTC,0.005116000827826066,8806.428024978399,4.256834892437023
2015-01-07 00:00:00 UTC,0.005885811830843621,10131.542195022666,38.35106107845311
2015-01-08 00:00:00 UTC,0.005507219887139681,9479.85295272789,1.6916465058293138
2015-01-09 00:00:00 UTC,0.005861442097641341,10089.593354774923,12.939913321380539
2015-01-10 00:00:00 UTC,0.005645075004369616,9717.149858771638,15.27952733957438
2015-01-11 00:00:00 UTC,0.005083806058501232,8751.009558801095,85.96211866283709
2015-01-12 00:00:00 UTC,0.005372427453073618,9247.827996348273,79.03138533726545
2015-01-13 00:00:00 UTC,0.00420949836,7246.020001986,3.1731757938572898
2015-01-14 00:00:00 UTC,0.003275974537,5639.09876926495,14.67889532211265
2015-01-15 00:00:00 UTC,0.00381106179,6560.1712122165,0.1129745785336007
2015-01-16 00:00:00 UTC,0.00394549272,6791.573893572,0.16210104257051508
2015-01-17 00:00:00 UTC,0.003521950540977186,6062.509563711079,1.0198160989857252
2015-01-18 00:00:00 UTC,0.003632898508899916,6253.48984829487,2.3223103358703887
2015-01-19 00:00:00 UTC,0.00379101015,6525.6553217025,4.991335079736573
2015-01-20 00:00:00 UTC,0.003789246599999999,6522.619634909998,2.3173733426928713
2015-01-21 00:00:00 UTC,0.0040328118,6941.88059193,5.47263491059131
2015-01-22 00:00:00 UTC,0.0044088037,7589.094248995,0.7711007589785683
2015-01-23 00:00:00 UTC,0.00456712978,7861.628846803,10.69038796701312
2015-01-24 00:00:00 UTC,0.00456744736,7862.175513136,6.26113803915749
2015-01-25 00:00:00 UTC,0.00469601965,8083.4934245275,2.736986780465373
2015-01-26 00:00:00 UTC,0.005536708537920425,9530.613241749323,11.712760416254822
2015-01-27 00:00:00 UTC,0.005418984718402932,9327.969345022888,22.714306158067995
2015-01-29 00:00:00 UTC,0.004490210299,7729.22349818365,3.426877914969341
2015-01-30 00:00:00 UTC,0.004554417168,7839.7459921368,0.7102689579431466
2015-01-31 00:00:00 UTC,0.004046512448,6965.4642023648,6.759974787014768
2015-02-01 00:00:00 UTC,0.003839851297194882,6609.72803042641,2.554612328468642
2015-02-02 00:00:00 UTC,0.004428263091310975,7622.590672228147,32.95659742362237
2015-02-03 00:00:00 UTC,0.004128246461553267,7106.157046594716,6.604926335614716
2015-02-04 00:00:00 UTC,0.004247061455,7310.67923556425,7.801788857481708
2015-02-05 00:00:00 UTC,0.0039044448,6720.91605648,0.26802358063500353
2015-02-06 00:00:00 UTC,0.004006994472,6897.4399343772,0.47456221046402564
2015-02-07 00:00:00 UTC,0.004091963851,7043.70197491885,0.750547805688781
2015-02-08 00:00:00 UTC,0.004014538861,6910.42646838235,0.775121273752644
2015-02-09 00:00:00 UTC,0.004001276196,6887.5967799846,1.475185538596321
2015-02-10 00:00:00 UTC,0.003973893893,6840.46225271555,13.055707077652068
2015-02-11 00:00:00 UTC,0.003945911756,6792.2952011906,1.6927419707301434
2015-02-12 00:00:00 UTC,0.004003384806,6891.2264358081,1.7987528941565962
2015-02-13 00:00:00 UTC,0.004251620296,7318.5265965196,4.106945235500168
2015-02-14 00:00:00 UTC,0.0046621548,8025.20016498,4.022637826906635
2015-02-15 00:00:00 UTC,0.0041939316,7219.22415966,3.2734893785689474
2015-02-16 00:00:00 UTC,0.004130957449,7110.82360483615,44.60569653297608
2015-02-17 00:00:00 UTC,0.004242994,7303.6777219,5.068711126670588
2015-02-18 00:00:00 UTC,0.0041059165,7067.719367275,8.201998833002367
2015-02-19 00:00:00 UTC,0.004207631988,7242.8073225438,5.052651905271666
2015-02-20 00:00:00 UTC,0.004449616683,7659.34767728205,42.701052446443775
2015-02-21 00:00:00 UTC,0.004450779757,7661.34973471195,2.150701352877944
2015-02-22 00:00:00 UTC,0.00412453303,7099.7649311905,7.095712158353479
2015-02-23 00:00:00 UTC,0.00416730825,7173.3960561375,4.852051288583766
2015-02-24 00:00:00 UTC,0.00435684805,7499.6603908675,29.894125655326953
2015-02-25 00:00:00 UTC,0.00427517778,7359.077271603,5.918332057376834
2015-02-26 00:00:00 UTC,0.004088012688,7036.9006404888,8.637024706577812
2015-02-27 00:00:00 UTC,0.004420383331,7609.02684681685,3.8945269420468254
2015-02-28 00:00:00 UTC,0.00441262434,7595.670907659,1.0145442739638744
2015-03-01 00:00:00 UTC,0.00448926465,7727.5957052775,2.941296887306933
2015-03-02 00:00:00 UTC,0.00469193087,8076.4552030745,10.220304474686674
2015-03-03 00:00:00 UTC,0.004863217386,8371.2992473911,8.738532859892846
2015-03-04 00:00:00 UTC,0.004736884855,8153.83674515425,4.694319012201732
2015-03-05 00:00:00 UTC,0.00471600558,8117.896205133,19.936772991458604
2015-03-06 00:00:00 UTC,0.004686993773,8067.95673115355,5.039254824769743
2015-03-07 00:00:00 UTC,0.004755617958,8186.0829720033,5.149790967954939
2015-03-08 00:00:00 UTC,0.0047227416,8129.49125316,1.8834235417217884
2015-03-09 00:00:00 UTC,0.004342328457,7474.66708945695,172.12674946523413
2015-03-10 00:00:00 UTC,0.003820423012,6576.2851517062,44.74723806995162
2015-03-11 00:00:00 UTC,0.00499286207,8594.4631241945,120.43664226766741
2015-03-12 00:00:00 UTC,0.0044088045,7589.095626075,7.569821444789671
2015-03-13 00:00:00 UTC,0.004052673555,6976.06962389925,3.114983457501248
2015-03-14 00:00:00 UTC,0.0042223305,7268.108606175,15.960758151021775
2015-03-15 00:00:00 UTC,0.00424473576,7306.675900476,1.4590680525483666
2015-03-16 00:00:00 UTC,0.00502445406,8648.843996181,9.791317606161305
2015-03-17 00:00:00 UTC,0.00429367141,7390.9112816035,0.5333571558626798
2015-03-18 00:00:00 UTC,0.0040896992,7039.80371792,4.801013942556525
2015-03-19 00:00:00 UTC,0.004136658867,7120.63774071045,2.707152327886026
2015-03-20 00:00:00 UTC,0.00405450255,6979.2179644425,2.050054087967943
2015-03-21 00:00:00 UTC,0.0041518384,7146.76702984,7.04281596629142
2015-03-22 00:00:00 UTC,0.00433832922,7467.783002847,7.04320657117359
2015-03-23 00:00:00 UTC,0.004384128256,7546.6191734656,1.2930631064887994
2015-03-24 00:00:00 UTC,0.00375106887,6456.9023993745,1.9702182457382147
2015-03-25 00:00:00 UTC,0.00369899793,6367.2700868055,1.582044106013966
2015-03-26 00:00:00 UTC,0.00359456394,6187.502638119,22.597217903390288
2015-03-27 00:00:00 UTC,0.003558925440000001,6126.156306144002,5.428078019702065
2015-03-28 00:00:00 UTC,0.003584146734,6169.5709805709,9.499950787130178
2015-03-29 00:00:00 UTC,0.003401306622,5854.8391537797,1.8241277759609555
2015-03-30 00:00:00 UTC,0.003466377708,5966.8492676658,5.942884494325796
2015-03-31 00:00:00 UTC,0.0034665861,5967.207983235,10.285345424303701
2015-04-01 00:00:00 UTC,0.003516550875,6053.21484868125,1.7068470356829357
2015-04-02 00:00:00 UTC,0.003661467910000001,6302.667786878502,80.84590407496303
2015-04-03 00:00:00 UTC,0.003355428321,5775.86654035335,23.958057059673763
2015-04-04 00:00:00 UTC,0.003589562821,6178.89396192835,6.396883958456853
2015-04-05 00:00:00 UTC,0.003438584232,5919.0069677532,3.466546956599325
2015-04-06 00:00:00 UTC,0.003389467191,5834.45934922785,2.534865715888647
2015-04-07 00:00:00 UTC,0.00336767305,5796.9440046175,3.238127479080975
2015-04-08 00:00:00 UTC,0.002752933043,4738.76129356805,219.829504584959
2015-04-09 00:00:00 UTC,0.00285757885,4918.8933534475,10.479681676289136
2015-04-10 00:00:00 UTC,0.002687659938,4626.4034342763,1.9845856327276485
2015-04-11 00:00:00 UTC,0.002778288675,4782.40721071125,7.291469767497083
2015-04-12 00:00:00 UTC,0.002661488794,4581.3537355519,3.963458664805916
2015-04-13 00:00:00 UTC,0.002622412344,4514.0894883444,26.29579334037592
2015-04-14 00:00:00 UTC,0.002456854365,4229.10626119275,3.6010346083128963
