prices,times
590.9072702245193,2014-08-08 00:00:00
588.1078559835756,2014-08-09 00:00:00
588.5004825541756,2014-08-10 00:00:00
573.4063,2014-08-11 00:00:00
567.4023482208207,2014-08-12 00:00:00
543.6674999999998,2014-08-13 00:00:00
503.7087999999998,2014-08-14 00:00:00
492.28449828282953,2014-08-15 00:00:00
521.0463000000002,2014-08-16 00:00:00
494.7813,2014-08-17 00:00:00
459.8863000000002,2014-08-18 00:00:00
484.15499999999986,2014-08-19 00:00:00
514.1863000000002,2014-08-20 00:00:00
515.605,2014-08-21 00:00:00
515.8263000000002,2014-08-22 00:00:00
496.5688000000002,2014-08-23 00:00:00
508.1138,2014-08-24 00:00:00
500.3863,2014-08-25 00:00:00
510.63879999999983,2014-08-26 00:00:00
510.4463,2014-08-27 00:00:00
506.91500000000013,2014-08-28 00:00:00
508.0963,2014-08-29 00:00:00
501.53000000000014,2014-08-30 00:00:00
480.0262999999998,2014-08-31 00:00:00
475.82000000000016,2014-09-01 00:00:00
474.6938,2014-09-02 00:00:00
474.72630000000015,2014-09-03 00:00:00
489.5475000000001,2014-09-04 00:00:00
480.2425000000002,2014-09-05 00:00:00
482.3588,2014-09-06 00:00:00
480.6025,2014-09-07 00:00:00
471.12500000000017,2014-09-08 00:00:00
471.7538,2014-09-09 00:00:00
477.1138,2014-09-10 00:00:00
476.37750000000017,2014-09-11 00:00:00
473.68749999999983,2014-09-12 00:00:00
476.0013,2014-09-13 00:00:00
474.795,2014-09-14 00:00:00
473.0313,2014-09-15 00:00:00
462.5925,2014-09-16 00:00:00
454.62380000000013,2014-09-17 00:00:00
423.565,2014-09-18 00:00:00
393.2624999999999,2014-09-19 00:00:00
408.5025,2014-09-20 00:00:00
396.62,2014-09-21 00:00:00
398.31130000000013,2014-09-22 00:00:00
433.75129999999984,2014-09-23 00:00:00
420.92,2014-09-24 00:00:00
407.9775,2014-09-25 00:00:00
402.88,2014-09-26 00:00:00
398.0074999999998,2014-09-27 00:00:00
375.98879999999986,2014-09-28 00:00:00
373.0888,2014-09-29 00:00:00
387.35129999999987,2014-09-30 00:00:00
380.89499999999987,2014-10-01 00:00:00
371.8413,2014-10-02 00:00:00
356.1899999999998,2014-10-03 00:00:00
327.8813,2014-10-04 00:00:00
325.1099999999999,2014-10-05 00:00:00
328.73,2014-10-06 00:00:00
331.7238,2014-10-07 00:00:00
353.39010000000013,2014-10-08 00:00:00
358.395,2014-10-09 00:00:00
357.55499999999984,2014-10-10 00:00:00
359.515,2014-10-11 00:00:00
374.16750000000013,2014-10-12 00:00:00
387.03879999999987,2014-10-13 00:00:00
398.2888,2014-10-14 00:00:00
392.19000000000017,2014-10-15 00:00:00
379.39129999999983,2014-10-16 00:00:00
380.2925,2014-10-17 00:00:00
389.1163,2014-10-18 00:00:00
386.945,2014-10-19 00:00:00
379.76999999999987,2014-10-20 00:00:00
382.41379999999987,2014-10-21 00:00:00
379.44250000000017,2014-10-22 00:00:00
356.20000000000016,2014-10-23 00:00:00
354.31750000000017,2014-10-24 00:00:00
347.0304940564094,2014-10-25 00:00:00
350.1888000000001,2014-10-26 00:00:00
348.29,2014-10-27 00:00:00
351.5638000000001,2014-10-28 00:00:00
333.14749999999987,2014-10-29 00:00:00
343.66749999999985,2014-10-30 00:00:00
336.5879758057807,2014-10-31 00:00:00
323.9763,2014-11-01 00:00:00
323.9849999999999,2014-11-02 00:00:00
323.995,2014-11-03 00:00:00
328.0083,2014-11-04 00:00:00
337.5933,2014-11-05 00:00:00
347.8183,2014-11-06 00:00:00
341.2317,2014-11-07 00:00:00
344.1783,2014-11-08 00:00:00
363.42412910159334,2014-11-09 00:00:00
363.7649999999999,2014-11-10 00:00:00
366.15,2014-11-11 00:00:00
418.5783,2014-11-12 00:00:00
414.7083,2014-11-13 00:00:00
395.245,2014-11-14 00:00:00
377.3267,2014-11-15 00:00:00
387.6233,2014-11-16 00:00:00
384.9,2014-11-17 00:00:00
374.8683,2014-11-18 00:00:00
376.7883,2014-11-19 00:00:00
355.38883455416186,2014-11-20 00:00:00
349.38828543239447,2014-11-21 00:00:00
351.5500000000001,2014-11-22 00:00:00
366.7817,2014-11-23 00:00:00
377.7417,2014-11-24 00:00:00
375.24800000000005,2014-11-25 00:00:00
365.76600000000013,2014-11-26 00:00:00
368.44800000000004,2014-11-27 00:00:00
376.95099999999996,2014-11-28 00:00:00
374.96499999999986,2014-11-29 00:00:00
376.472,2014-11-30 00:00:00
379.48900000000003,2014-12-01 00:00:00
381.3768000000002,2014-12-02 00:00:00
374.103,2014-12-03 00:00:00
368.22820000000013,2014-12-04 00:00:00
376.379,2014-12-05 00:00:00
373.671,2014-12-06 00:00:00
374.44800000000004,2014-12-07 00:00:00
361.43300000000005,2014-12-08 00:00:00
350.92800000000017,2014-12-09 00:00:00
346.9798718363186,2014-12-10 00:00:00
346.9089999999998,2014-12-11 00:00:00
351.50199999999995,2014-12-12 00:00:00
347.48400000000004,2014-12-13 00:00:00
350.13300000000004,2014-12-14 00:00:00
344.615,2014-12-15 00:00:00
328.5340000000001,2014-12-16 00:00:00
318.828,2014-12-17 00:00:00
309.765,2014-12-18 00:00:00
317.54,2014-12-19 00:00:00
328.7740000000001,2014-12-20 00:00:00
319.501,2014-12-21 00:00:00
329.88599999999997,2014-12-22 00:00:00
333.97,2014-12-23 00:00:00
322.194,2014-12-24 00:00:00
