prices,times
0.184266,2014-03-31 00:00:00
0.19531099999999998,2014-04-01 00:00:00
0.174198,2014-04-02 00:00:00
0.16958800000000002,2014-04-03 00:00:00
0.165375,2014-04-04 00:00:00
0.167126,2014-04-05 00:00:00
0.173572,2014-04-06 00:00:00
0.166167,2014-04-07 00:00:00
0.166206,2014-04-08 00:00:00
0.155157,2014-04-09 00:00:00
0.12930999999999998,2014-04-10 00:00:00
0.144547,2014-04-11 00:00:00
0.13858299999999998,2014-04-12 00:00:00
0.144421,2014-04-13 00:00:00
0.159494,2014-04-14 00:00:00
0.150256,2014-04-15 00:00:00
0.15607200000000002,2014-04-16 00:00:00
0.154425,2014-04-17 00:00:00
0.151106,2014-04-18 00:00:00
0.14417,2014-04-19 00:00:00
0.141737,2014-04-20 00:00:00
0.144261,2014-04-21 00:00:00
0.128959,2014-04-22 00:00:00
0.127112,2014-04-23 00:00:00
0.11582100000000001,2014-04-24 00:00:00
0.119111,2014-04-25 00:00:00
0.10309600000000001,2014-04-26 00:00:00
0.10459,2014-04-27 00:00:00
0.09478810000000001,2014-04-28 00:00:00
0.0893186,2014-04-29 00:00:00
0.0931559,2014-04-30 00:00:00
0.0925814,2014-05-01 00:00:00
0.0916062,2014-05-02 00:00:00
0.08872639999999998,2014-05-03 00:00:00
0.0923825,2014-05-04 00:00:00
0.10628399999999999,2014-05-05 00:00:00
0.0833741,2014-05-06 00:00:00
0.130805,2014-05-07 00:00:00
0.12084,2014-05-08 00:00:00
0.12088,2014-05-09 00:00:00
0.116203,2014-05-10 00:00:00
0.102551,2014-05-11 00:00:00
0.09414539999999999,2014-05-12 00:00:00
0.0881518,2014-05-13 00:00:00
0.0810872,2014-05-14 00:00:00
0.0844209,2014-05-15 00:00:00
0.0803,2014-05-16 00:00:00
0.0786773,2014-05-17 00:00:00
0.0839683,2014-05-18 00:00:00
0.08428610000000002,2014-05-19 00:00:00
0.08852789999999999,2014-05-20 00:00:00
0.0900756,2014-05-21 00:00:00
0.10130399999999999,2014-05-22 00:00:00
0.0913972,2014-05-23 00:00:00
0.0907852,2014-05-24 00:00:00
0.08175160000000001,2014-05-25 00:00:00
0.09236439999999999,2014-05-26 00:00:00
0.0881822,2014-05-27 00:00:00
0.101257,2014-05-28 00:00:00
0.09639450000000001,2014-05-29 00:00:00
0.06902749999999999,2014-05-30 00:00:00
0.0708468,2014-05-31 00:00:00
0.07384,2014-06-01 00:00:00
0.0593385,2014-06-02 00:00:00
0.054700099999999995,2014-06-03 00:00:00
0.0608826,2014-06-04 00:00:00
0.117693,2014-06-05 00:00:00
0.173796,2014-06-06 00:00:00
0.23470500000000002,2014-06-07 00:00:00
0.183259,2014-06-08 00:00:00
0.164247,2014-06-09 00:00:00
0.15093,2014-06-10 00:00:00
0.127383,2014-06-11 00:00:00
0.11939200000000001,2014-06-12 00:00:00
0.112532,2014-06-13 00:00:00
0.103904,2014-06-14 00:00:00
0.100905,2014-06-15 00:00:00
0.101837,2014-06-16 00:00:00
0.101741,2014-06-17 00:00:00
0.101987,2014-06-18 00:00:00
0.09696089999999999,2014-06-19 00:00:00
0.09102350000000001,2014-06-20 00:00:00
0.0928652,2014-06-21 00:00:00
0.09033139999999999,2014-06-22 00:00:00
0.08027970000000001,2014-06-23 00:00:00
0.0729708,2014-06-25 00:00:00
0.0708437,2014-06-26 00:00:00
0.0719407,2014-06-27 00:00:00
0.07061110000000001,2014-06-28 00:00:00
0.07077869999999999,2014-06-29 00:00:00
0.0737438,2014-06-30 00:00:00
0.07728439999999999,2014-07-01 00:00:00
0.0798067,2014-07-02 00:00:00
0.080464,2014-07-03 00:00:00
0.08564760000000002,2014-07-04 00:00:00
0.0884075,2014-07-05 00:00:00
0.08207919999999999,2014-07-07 00:00:00
0.0791692,2014-07-08 00:00:00
0.0699904,2014-07-09 00:00:00
0.06996210000000001,2014-07-10 00:00:00
0.0764285,2014-07-11 00:00:00
0.0842965,2014-07-12 00:00:00
0.0800301,2014-07-13 00:00:00
0.0793289,2014-07-14 00:00:00
0.07893789999999999,2014-07-15 00:00:00
0.0789144,2014-07-16 00:00:00
0.0613298,2014-07-17 00:00:00
0.058934400000000005,2014-07-18 00:00:00
0.0563475,2014-07-19 00:00:00
0.052657100000000005,2014-07-20 00:00:00
0.053614999999999996,2014-07-21 00:00:00
0.05267919999999999,2014-07-22 00:00:00
0.052313099999999994,2014-07-23 00:00:00
0.052131899999999995,2014-07-24 00:00:00
0.0422136,2014-07-25 00:00:00
0.037705,2014-07-26 00:00:00
0.037986400000000003,2014-07-27 00:00:00
0.0303399,2014-07-28 00:00:00
0.031301,2014-07-29 00:00:00
0.0320939,2014-07-30 00:00:00
0.0310253,2014-07-31 00:00:00
0.0322411,2014-08-01 00:00:00
0.033493300000000004,2014-08-02 00:00:00
0.03307143031357112,2014-08-03 00:00:00
0.03196129929902836,2014-08-04 00:00:00
0.03145237144165817,2014-08-05 00:00:00
0.024343831215435142,2014-08-06 00:00:00
0.0218617791490629,2014-08-07 00:00:00
0.01831506743741094,2014-08-08 00:00:00
0.0173192954508767,2014-08-09 00:00:00
0.01499640475558609,2014-08-10 00:00:00
0.01319454223927805,2014-08-11 00:00:00
